Wall time,Step,Value
1744739657.4884942,684800,15.069999694824219
1744739658.589525,685824,14.880000114440918
1744739659.1733458,686336,14.970000267028809
1744739660.7656198,687616,14.109999656677246
1744739662.2984035,688896,14.34000015258789
1744739663.612355,689920,14.899999618530273
1744739665.0876477,691200,13.880000114440918
1744739666.3398104,692224,14.890000343322754
1744739667.5148387,693248,15.119999885559082
1744739668.3803592,694016,15.079999923706055
1744739672.8397136,697856,14.069999694824219
1744739675.8132405,700416,14.760000228881836
1744739676.0915654,700672,14.880000114440918
1744739676.371544,700928,15.010000228881836
1744739677.2443533,701696,13.40999984741211
1744739679.2374947,703232,12.170000076293945
1744739681.0264893,704768,14.1899995803833
1744739681.3196368,705024,14.020000457763672
1744739681.6393855,705280,14.0600004196167
1744739681.930316,705536,14.170000076293945
1744739682.211329,705792,14.40999984741211
1744739682.4882042,706048,14.4399995803833
1744739682.7643561,706304,14.119999885559082
1744739685.0574374,708352,14.869999885559082
1744739692.1092515,714240,14.279999732971191
1744739692.3992991,714496,14.4399995803833
1744739692.715251,714752,14.420000076293945
1744739694.8136163,716544,14.15999984741211
1744739698.1014624,719360,13.6899995803833
1744739698.6559796,719872,12.979999542236328
1744739699.8010616,720896,13.989999771118164
1744739702.284292,722944,15.239999771118164
1744739702.566838,723200,15.079999923706055
1744739703.4214528,723968,15.010000228881836
1744739704.0046735,724480,14.850000381469727
1744739704.288262,724736,14.779999732971191
1744739704.8585863,725248,14.84000015258789
1744739710.5703003,730112,13.539999961853027
1744739712.068966,731392,13.229999542236328
1744739713.0777535,732160,14.850000381469727
1744739713.9392378,732928,15.260000228881836
1744739716.492199,735232,14.949999809265137
1744739716.7705631,735488,14.6899995803833
1744739718.4575984,737024,12.949999809265137
1744739719.0409908,737536,13.100000381469727
1744739719.3264096,737792,13.029999732971191
1744739721.04202,739328,14.180000305175781
1744739721.8974326,740096,14.819999694824219
1744739722.171694,740352,14.8100004196167
1744739723.584665,741632,14.84000015258789
1744739724.2503538,742144,14.569999694824219
1744739724.8122747,742656,14.59000015258789
1744739725.64534,743424,14.600000381469727
1744739725.9233932,743680,14.649999618530273
1744739728.1771986,745728,13.3100004196167
1744739729.5690136,747008,14.920000076293945
1744739730.1234238,747520,14.619999885559082
1744739730.401339,747776,14.609999656677246
1744739730.713244,748032,14.579999923706055
1744739733.9654012,750848,15.460000038146973
1744739736.9693677,753408,15.329999923706055
1744739739.2843227,755456,13.420000076293945
1744739744.3494523,759808,15.100000381469727
1744739745.7685473,761088,16.1299991607666
1744739746.3375344,761600,15.630000114440918
1744739746.7553933,761856,15.579999923706055
1744739747.648553,762624,15.770000457763672
1744739750.759957,765184,15.34000015258789
1744739752.550557,766720,15.680000305175781
1744739753.7025442,767744,14.739999771118164
1744739755.1747203,769024,15.210000038146973
1744739755.774505,769536,15.119999885559082
1744739756.376391,770048,14.970000267028809
1744739756.9595904,770560,14.739999771118164
1744739757.5314796,771072,14.979999542236328
1744739758.7579176,772096,14.3100004196167
1744739759.0493202,772352,14.289999961853027
1744739759.9151192,773120,14.039999961853027
1744739760.207336,773376,14.25
1744739760.4965458,773632,14.989999771118164
1744739761.7884655,774656,15.430000305175781
1744739762.35729,775168,15.550000190734863
1744739763.2848084,775936,14.970000267028809
1744739763.5796437,776192,14.890000343322754
1744739764.1576676,776704,15.079999923706055
1744739765.5836797,777984,15.5600004196167
1744739766.1753342,778496,15.5
1744739766.4774892,778752,15.34000015258789
1744739766.772206,779008,15.350000381469727
1744739768.4929645,780544,15.920000076293945
1744739769.0752318,781056,16.100000381469727
1744739770.044823,781824,16.18000030517578
1744739772.8524747,784128,16.049999237060547
1744739773.688583,784896,15.229999542236328
1744739774.2708197,785408,14.380000114440918
1744739774.835973,785920,14.390000343322754
1744739775.389476,786432,13.670000076293945
1744739775.9596283,786944,13.989999771118164
1744739778.4743588,789248,15.069999694824219
1744739779.5955563,790272,14.760000228881836
1744739780.1916835,790784,13.880000114440918
1744739781.0524256,791552,13.680000305175781
1744739783.5245712,793600,14.300000190734863
1744739784.8366866,794624,15.569999694824219
1744739785.9775205,795648,14.680000305175781
1744739787.7067869,797184,13.720000267028809
1744739789.6922693,798976,15.680000305175781
1744739790.2445085,799488,15.550000190734863
1744739791.7747834,800768,14.6899995803833
1744739793.867612,802560,12.65999984741211
1744739794.8190389,803328,12.739999771118164
1744739795.0972466,803584,12.300000190734863
1744739796.5354762,804864,14.779999732971191
1744739796.8572068,805120,14.699999809265137
1744739797.1345227,805376,14.8100004196167
1744739797.6952808,805888,15.539999961853027
1744739798.5411997,806656,14.829999923706055
1744739799.9395242,807936,14.260000228881836
1744739800.8006563,808704,14.739999771118164
1744739801.0889359,808960,15.140000343322754
1744739801.7056048,809472,15.109999656677246
1744739803.535382,811008,14.020000457763672
1744739806.4495556,813568,14.390000343322754
1744739808.552223,815360,12.800000190734863
1744739809.4073462,816128,13.0
1744739809.6793509,816384,13.670000076293945
1744739811.8199573,818176,14.210000038146973
1744739812.0980399,818432,14.0600004196167
1744739812.38842,818688,13.630000114440918
1744739812.6694648,818944,13.970000267028809
1744739814.105238,820224,14.710000038146973
1744739814.9784667,820992,13.680000305175781
1744739822.1313274,827136,15.300000190734863
1744739822.9722898,827904,15.100000381469727
1744739823.5276315,828416,14.329999923706055
1744739824.9463198,829696,14.649999618530273
1744739825.8043168,830464,15.09000015258789
1744739826.0816698,830720,15.329999923706055
1744739826.644627,831232,15.130000114440918
1744739826.9329298,831488,15.0
1744739829.0044887,833280,14.90999984741211
1744739829.5548139,833792,15.0600004196167
1744739830.116425,834304,15.010000228881836
1744739832.6290605,836608,15.729999542236328
1744739834.0595665,837888,15.680000305175781
1744739834.3484864,838144,15.720000267028809
1744739836.055475,839680,15.9399995803833
1744739836.6582434,840192,15.710000038146973
1744739837.2423296,840704,15.859999656677246
1744739837.7945018,841216,15.829999923706055
1744739838.9912462,842240,14.9399995803833
1744739839.8272727,843008,14.739999771118164
1744739840.9463103,844032,15.180000305175781
1744739843.4416742,846336,14.270000457763672
1744739843.7233233,846592,15.399999618530273
1744739844.0152276,846848,15.5600004196167
1744739845.7669976,848384,16.280000686645508
1744739847.988065,850432,14.819999694824219
1744739849.126347,851456,14.390000343322754
1744739849.7926872,851968,14.800000190734863
1744739850.0488822,852224,14.779999732971191
1744739850.3374383,852480,15.15999984741211
1744739851.6575525,853504,15.539999961853027
1744739853.1106696,854784,14.979999542236328
1744739855.0983415,856576,15.34000015258789
1744739856.2479708,857600,15.520000457763672
1744739857.406535,858624,16.200000762939453
1744739857.6843083,858880,16.270000457763672
1744739858.5235412,859648,15.75
1744739859.652948,860672,14.470000267028809
1744739860.2053173,861184,14.229999542236328
1744739861.995667,862720,15.510000228881836
1744739862.8603082,863488,15.899999618530273
1744739863.4204676,864000,16.170000076293945
1744739863.977788,864512,16.200000762939453
1744739864.5590339,865024,15.970000267028809
1744739865.452341,865792,15.699999809265137
1744739866.0473137,866304,15.220000267028809
1744739866.9054987,867072,15.680000305175781
1744739868.0319555,868096,15.819999694824219
1744739868.6069882,868608,15.579999923706055
1744739870.3254344,870144,14.460000038146973
1744739871.7444715,871424,14.600000381469727
1744739872.02242,871680,14.479999542236328
1744739873.2554092,872704,15.5600004196167
1744739875.2609932,874496,14.84000015258789
1744739877.530198,876544,15.420000076293945
1744739878.4052994,877312,14.739999771118164
1744739879.2531571,878080,14.829999923706055
1744739879.5383575,878336,15.039999961853027
1744739880.3956273,879104,15.479999542236328
1744739881.9032903,880384,16.1299991607666
1744739883.6815343,881920,15.15999984741211
1744739883.949292,882176,15.289999961853027
1744739885.0919,883200,15.729999542236328
1744739885.6543317,883712,16.100000381469727
1744739887.3612897,885248,15.489999771118164
1744739887.6493256,885504,15.489999771118164
1744739888.2117493,886016,15.100000381469727
1744739889.379088,887040,15.260000228881836
1744739891.676331,888832,14.710000038146973
1744739893.6276877,890368,15.369999885559082
1744739894.56027,891136,15.270000457763672
1744739896.5785062,892672,13.329999923706055
1744739899.085349,894720,15.319999694824219
1744739899.9394221,895488,15.630000114440918
1744739900.5152516,896000,15.510000228881836
1744739900.812227,896256,15.210000038146973
1744739902.2729657,897536,14.770000457763672
1744739902.5615535,897792,14.579999923706055
1744739903.4108703,898560,14.59000015258789
1744739903.982199,899072,14.520000457763672
1744739904.262607,899328,14.420000076293945
1744739904.8447921,899840,15.039999961853027
1744739906.310201,901120,15.279999732971191
1744739909.389537,903680,14.6899995803833
1744739911.189648,905216,14.6899995803833
1744739911.7801554,905728,15.479999542236328
1744739912.0655062,905984,15.3100004196167
1744739913.220355,907008,15.710000038146973
1744739913.5062108,907264,15.8100004196167
1744739914.6553245,908288,15.34000015258789
1744739915.2474313,908800,14.75
1744739916.9516003,910336,12.930000305175781
1744739917.2390869,910592,12.640000343322754
1744739918.1335237,911360,14.100000381469727
1744739919.393055,912384,14.699999809265137
1744739922.8816445,915456,15.09000015258789
1744739924.317335,916736,15.210000038146973
1744739924.5948122,916992,15.380000114440918
1744739925.2303016,917504,15.670000076293945
1744739926.368409,918528,15.279999732971191
1744739927.8276324,919808,14.010000228881836
1744739928.1103013,920064,14.199999809265137
1744739929.8733249,921600,14.510000228881836
1744739930.2624328,921856,15.109999656677246
1744739930.8100438,922368,15.289999961853027
1744739934.309974,925440,15.65999984741211
1744739935.4937508,926464,15.09000015258789
1744739936.0822704,926976,15.069999694824219
1744739936.6597319,927488,14.600000381469727
1744739937.5365796,928256,14.869999885559082
1744739938.4076881,929024,14.739999771118164
1744739940.973319,931328,16.309999465942383
1744739942.761308,932864,15.470000267028809
1744739943.3306525,933376,15.40999984741211
1744739946.4835322,936192,15.65999984741211
1744739946.7664564,936448,15.609999656677246
1744739948.4782686,937984,14.899999618530273
1744739950.4669952,939776,15.100000381469727
1744739957.4864771,945920,15.930000305175781
1744739957.7733114,946176,16.149999618530273
1744739958.4008894,946688,16.59000015258789
1744739959.3273275,947456,16.3700008392334
1744739959.8882713,947968,16.6299991607666
1744739966.0432932,953344,15.720000267028809
1744739967.0118644,954112,15.399999618530273
1744739968.2127452,955136,15.489999771118164
1744739968.497664,955392,15.579999923706055
1744739968.7832642,955648,14.90999984741211
1744739969.3344617,956160,15.229999542236328
1744739970.530184,957184,15.1899995803833
1744739971.3944225,957952,15.829999923706055
1744739971.9676044,958464,16.049999237060547
1744739972.5492978,958976,16.079999923706055
1744739974.5432918,960768,14.899999618530273
1744739975.420632,961536,15.25
1744739975.8254013,961792,15.25
1744739976.6675544,962560,16.1299991607666
1744739978.086389,963840,15.770000457763672
1744739980.3963852,965888,15.010000228881836
1744739981.5556157,966912,15.399999618530273
1744739982.135313,967424,16.040000915527344
1744739982.7312186,967936,15.5
1744739983.0268393,968192,15.130000114440918
1744739984.9417038,969728,15.539999961853027
1744739986.2468767,970752,15.420000076293945
1744739986.9002714,971264,15.0
1744739987.6492894,971776,15.020000457763672
1744739988.618387,972544,15.5600004196167
1744739991.5646853,974848,15.59000015258789
1744739992.2332742,975360,15.84000015258789
1744739992.5726767,975616,15.65999984741211
1744739993.897304,976640,15.199999809265137
1744739995.50752,977920,15.239999771118164
1744739996.1493044,978432,15.520000457763672
1744739999.3366337,980992,16.219999313354492
1744739999.9762485,981504,16.09000015258789
1744740000.707533,982016,15.010000228881836
1744740004.9675384,985344,15.65999984741211
1744740006.258877,986368,16.1200008392334
1744740006.9142506,986880,15.460000038146973
1744740010.13325,989440,16.049999237060547
1744740011.7505748,990720,14.539999961853027
1744740014.093635,992512,15.479999542236328
1744740015.0569453,993280,15.5600004196167
1744740015.7094548,993792,15.5600004196167
1744740017.5932496,995328,15.3100004196167
1744740019.7508023,997120,13.119999885559082
1744740021.9132311,998912,13.970000267028809
1744740022.2456164,999168,14.880000114440918
1744740022.5663264,999424,15.329999923706055
1744740023.1902657,999936,15.859999656677246
1744740024.1256418,1000704,15.449999809265137
1744740024.7489471,1001216,15.680000305175781
1744740026.800592,1002752,15.579999923706055
1744740027.7305543,1003520,15.640000343322754
